Date,Ingredient,Consumption,Stock_Level,Purchase_Date,Expiration_Date,Shelf_Life_Days
2023-01-04,Paprika,327.0,5000.0,2023-01-04,2024-01-04,365
2023-01-04,Masala_Mix,1430.0,270.0,2023-01-01,2024-01-01,365
2023-01-04,Masala_Mix,1430.0,5000.0,2023-01-04,2024-01-04,365
2023-01-04,Syrup,2700.0,2300.0,2023-01-03,2023-07-02,180
2023-01-04,Lettuce,4935.0,65.0,2023-01-03,2023-01-10,7
2023-01-04,Lettuce,4935.0,5000.0,2023-01-04,2023-01-11,7
2023-01-04,Bread_Crumbs,1180.0,4280.0,2023-01-03,2023-07-02,180
2023-01-04,Milk,41250.0,5000.0,2023-01-04,2023-01-11,7
2023-01-04,Syrup_Sprite,5500.0,5000.0,2023-01-04,2023-07-03,180
2023-01-04,Bun,23100.0,100.0,2023-01-04,2023-01-11,7
2023-01-05,Tomato,6285.0,5000.0,2023-01-05,2023-01-19,14
2023-01-05,Syrup_Diet,2250.0,2750.0,2023-01-04,2023-07-03,180
2023-01-05,Cocoa,1580.0,20.0,2023-01-02,2024-01-02,365
2023-01-05,Cocoa,1580.0,5000.0,2023-01-05,2024-01-05,365
2023-01-05,Egg,12120.0,100.0,2023-01-05,2023-01-10,5
2023-01-05,Potato,39320.0,5000.0,2023-01-05,2023-01-15,10
2023-01-05,Oil,2810.0,2780.0,2023-01-04,2023-04-04,90
2023-01-05,Butter,2050.0,2950.0,2023-01-04,2023-02-03,30
2023-01-05,Salt,1304.0,5000.0,2023-01-05,2024-01-05,365
2023-01-05,Cream,4800.0,200.0,2023-01-04,2023-01-18,14
2023-01-05,Cream,4800.0,5000.0,2023-01-05,2023-01-19,14
2023-01-05,Mango,6800.0,5000.0,2023-01-05,2023-01-15,10
2023-01-05,Syrup_Zero,3150.0,1850.0,2023-01-04,2023-07-03,180
2023-01-05,Veggie_Patty,17460.0,5000.0,2023-01-05,2023-02-04,30
2023-01-05,Oreo,1200.0,500.0,2023-01-02,2023-07-01,180
2023-01-05,Oreo,1200.0,5000.0,2023-01-05,2023-07-04,180
2023-01-05,Paneer,14200.0,5000.0,2023-01-05,2023-01-12,7
2023-01-05,Chocolate,990.0,4120.0,2023-01-04,2024-01-04,365
2023-01-05,Flour,6300.0,5000.0,2023-01-05,2023-07-04,180
2023-01-05,Pepper,383.0,4986.500000000002,2023-01-03,2024-01-03,365
2023-01-05,Garlic_Powder,284.0,986.1999999999994,2022-12-12,2023-12-12,365
2023-01-05,Garlic_Powder,284.0,5000.0,2023-01-05,2024-01-05,365
2023-01-05,Sugar,9150.0,5000.0,2023-01-05,2024-01-05,365
2023-01-05,Apple,3760.0,2160.0,2023-01-04,2023-02-03,30
2023-01-05,Strawberry,12800.0,5000.0,2023-01-05,2023-01-15,10
2023-01-05,Water,69400.0,5000.0,2023-01-05,2024-01-05,365
2023-01-05,Paprika,426.0,269.8000000000011,2022-12-18,2023-12-18,365
2023-01-05,Paprika,426.0,5000.0,2023-01-04,2024-01-04,365
2023-01-05,Masala_Mix,1820.0,3450.0,2023-01-04,2024-01-04,365
2023-01-05,Syrup,6000.0,5000.0,2023-01-05,2023-07-04,180
2023-01-05,Lettuce,4595.0,470.0,2023-01-04,2023-01-11,7
2023-01-05,Lettuce,4595.0,5000.0,2023-01-05,2023-01-12,7
2023-01-05,Bread_Crumbs,1220.0,3060.0,2023-01-03,2023-07-02,180
2023-01-05,Milk,39000.0,5000.0,2023-01-05,2023-01-12,7
2023-01-05,Syrup_Sprite,5950.0,5000.0,2023-01-05,2023-07-04,180
2023-01-05,Bun,27200.0,100.0,2023-01-05,2023-01-12,7
2023-01-06,Tomato,4335.0,665.0,2023-01-05,2023-01-19,14
2023-01-06,Tomato,4335.0,5000.0,2023-01-06,2023-01-20,14
2023-01-06,Syrup_Diet,6050.0,5000.0,2023-01-06,2023-07-05,180
2023-01-06,Cocoa,1580.0,3440.0,2023-01-05,2024-01-05,365
2023-01-06,Egg,3780.0,100.0,2023-01-06,2023-01-11,5
2023-01-06,Potato,34910.0,5000.0,2023-01-06,2023-01-16,10
2023-01-06,Oil,2360.0,420.0,2023-01-04,2023-04-04,90
2023-01-06,Oil,2360.0,5000.0,2023-01-06,2023-04-06,90
2023-01-06,Butter,2730.0,220.0,2023-01-04,2023-02-03,30
2023-01-06,Butter,2730.0,5000.0,2023-01-06,2023-02-05,30
2023-01-06,Salt,1096.0,3904.0,2023-01-05,2024-01-05,365
2023-01-06,Cream,11200.0,5000.0,2023-01-06,2023-01-20,14
2023-01-06,Mango,9600.0,5000.0,2023-01-06,2023-01-16,10
2023-01-06,Syrup_Zero,4400.0,5000.0,2023-01-06,2023-07-05,180
2023-01-06,Veggie_Patty,13080.0,5000.0,2023-01-06,2023-02-05,30
2023-01-06,Oreo,2910.0,2590.0,2023-01-05,2023-07-04,180
2023-01-06,Paneer,9100.0,5000.0,2023-01-06,2023-01-13,7
2023-01-06,Chocolate,3180.0,940.0,2023-01-04,2024-01-04,365
2023-01-06,Chocolate,3180.0,5000.0,2023-01-06,2024-01-06,365
2023-01-06,Flour,9700.0,5000.0,2023-01-06,2023-07-05,180
2023-01-06,Pepper,214.0,4772.500000000002,2023-01-03,2024-01-03,365
2023-01-06,Garlic_Powder,182.0,804.1999999999994,2022-12-12,2023-12-12,365
2023-01-06,Garlic_Powder,182.0,5000.0,2023-01-05,2024-01-05,365
2023-01-06,Sugar,12490.0,5000.0,2023-01-06,2024-01-06,365
2023-01-06,Apple,9200.0,5000.0,2023-01-06,2023-02-05,30
2023-01-06,Strawberry,7100.0,5000.0,2023-01-06,2023-01-16,10
2023-01-06,Water,68800.0,5000.0,2023-01-06,2024-01-06,365
2023-01-06,Paprika,273.0,4996.800000000001,2023-01-04,2024-01-04,365
2023-01-06,Masala_Mix,2030.0,1420.0,2023-01-04,2024-01-04,365
2023-01-06,Syrup,4600.0,400.0,2023-01-05,2023-07-04,180
2023-01-06,Syrup,4600.0,5000.0,2023-01-06,2023-07-05,180
2023-01-06,Lettuce,3210.0,2260.0,2023-01-05,2023-01-12,7
2023-01-06,Bread_Crumbs,1820.0,1240.0,2023-01-03,2023-07-02,180
2023-01-06,Milk,47450.0,5000.0,2023-01-06,2023-01-13,7
2023-01-06,Syrup_Sprite,2150.0,2850.0,2023-01-05,2023-07-04,180
2023-01-06,Bun,19350.0,100.0,2023-01-06,2023-01-13,7
2023-01-07,Tomato,9228.0,5000.0,2023-01-07,2023-01-21,14
2023-01-07,Syrup_Diet,1739.9999999999998,3260.0,2023-01-06,2023-07-05,180
2023-01-07,Cocoa,768.0,2672.0,2023-01-05,2024-01-05,365
2023-01-07,Egg,11088.0,100.0,2023-01-07,2023-01-12,5
2023-01-07,Potato,41256.0,5000.0,2023-01-07,2023-01-17,10
2023-01-07,Oil,2496.0,2924.0,2023-01-06,2023-04-06,90
2023-01-07,Butter,1188.0,4032.0,2023-01-06,2023-02-05,30
2023-01-07,Salt,1665.6,2238.4,2023-01-05,2024-01-05,365
2023-01-07,Cream,19740.0,5000.0,2023-01-07,2023-01-21,14
2023-01-07,Mango,12840.0,5000.0,2023-01-07,2023-01-17,10
2023-01-07,Syrup_Zero,1620.0,3380.0,2023-01-06,2023-07-05,180
2023-01-07,Veggie_Patty,32832.0,5000.0,2023-01-07,2023-02-06,30
2023-01-07,Oreo,1872.0,718.0,2023-01-05,2023-07-04,180
2023-01-07,Oreo,1872.0,5000.0,2023-01-07,2023-07-06,180
2023-01-07,Paneer,12840.0,5000.0,2023-01-07,2023-01-14,7
2023-01-07,Chocolate,5328.0,612.0,2023-01-06,2024-01-06,365
2023-01-07,Chocolate,5328.0,5000.0,2023-01-07,2024-01-07,365
2023-01-07,Flour,4020.0,980.0,2023-01-06,2023-07-05,180
2023-01-07,Flour,4020.0,5000.0,2023-01-07,2023-07-06,180
2023-01-07,Pepper,547.2,4225.300000000002,2023-01-03,2024-01-03,365
2023-01-07,Garlic_Powder,256.8,547.3999999999994,2022-12-12,2023-12-12,365
2023-01-07,Garlic_Powder,256.8,5000.0,2023-01-05,2024-01-05,365
2023-01-07,Sugar,15072.0,5000.0,2023-01-07,2024-01-07,365
2023-01-07,Apple,3360.0,1640.0,2023-01-06,2023-02-05,30
2023-01-07,Strawberry,13079.999999999998,5000.0,2023-01-07,2023-01-17,10
2023-01-07,Water,52800.0,5000.0,2023-01-07,2024-01-07,365
2023-01-07,Paprika,385.20000000000005,4611.600000000001,2023-01-04,2024-01-04,365
2023-01-07,Masala_Mix,3150.0,5000.0,2023-01-07,2024-01-07,365
2023-01-07,Syrup,4980.0,420.0,2023-01-06,2023-07-05,180
2023-01-07,Syrup,4980.0,5000.0,2023-01-07,2023-07-06,180
2023-01-07,Lettuce,6882.0,5000.0,2023-01-07,2023-01-14,7
2023-01-07,Bread_Crumbs,3215.9999999999995,5000.0,2023-01-07,2023-07-06,180
2023-01-07,Milk,78360.0,5000.0,2023-01-07,2023-01-14,7
2023-01-07,Syrup_Sprite,4860.0,5000.0,2023-01-07,2023-07-06,180
2023-01-07,Bun,39300.0,100.0,2023-01-07,2023-01-14,7
2023-01-08,Tomato,6774.0,5000.0,2023-01-08,2023-01-22,14
2023-01-08,Syrup_Diet,7680.0,5000.0,2023-01-08,2023-07-07,180
2023-01-08,Cocoa,2664.0,8.0,2023-01-05,2024-01-05,365
2023-01-08,Cocoa,2664.0,5000.0,2023-01-08,2024-01-08,365
2023-01-08,Egg,9144.0,100.0,2023-01-08,2023-01-13,5
2023-01-08,Potato,51120.0,5000.0,2023-01-08,2023-01-18,10
2023-01-08,Oil,3180.0,5000.0,2023-01-08,2023-04-08,90
2023-01-08,Butter,3852.0,180.0,2023-01-06,2023-02-05,30
2023-01-08,Butter,3852.0,5000.0,2023-01-08,2023-02-07,30
2023-01-08,Salt,1544.3999999999996,694.0000000000005,2023-01-05,2024-01-05,365
2023-01-08,Salt,1544.3999999999996,5000.0,2023-01-08,2024-01-08,365
2023-01-08,Cream,10560.0,5000.0,2023-01-08,2023-01-22,14
2023-01-08,Mango,11160.0,5000.0,2023-01-08,2023-01-18,10
2023-01-08,Syrup_Zero,3240.0,140.0,2023-01-06,2023-07-05,180
2023-01-08,Syrup_Zero,3240.0,5000.0,2023-01-08,2023-07-07,180
2023-01-08,Veggie_Patty,17279.999999999996,5000.0,2023-01-08,2023-02-07,30
2023-01-08,Oreo,2844.0,2874.0,2023-01-07,2023-07-06,180
2023-01-08,Paneer,3719.9999999999995,1280.0000000000005,2023-01-07,2023-01-14,7
2023-01-08,Chocolate,2736.0,2876.0,2023-01-07,2024-01-07,365
2023-01-08,Flour,12600.0,5000.0,2023-01-08,2023-07-07,180
2023-01-08,Pepper,433.19999999999993,3792.100000000002,2023-01-03,2024-01-03,365
2023-01-08,Garlic_Powder,74.39999999999999,472.99999999999943,2022-12-12,2023-12-12,365
2023-01-08,Garlic_Powder,74.39999999999999,5000.0,2023-01-05,2024-01-05,365
2023-01-08,Sugar,14340.0,5000.0,2023-01-08,2024-01-08,365
2023-01-08,Apple,9504.0,5000.0,2023-01-08,2023-02-07,30
2023-01-08,Strawberry,7559.999999999999,5000.0,2023-01-08,2023-01-18,10
2023-01-08,Water,75600.0,5000.0,2023-01-08,2024-01-08,365
2023-01-08,Paprika,111.6,4500.000000000001,2023-01-04,2024-01-04,365
2023-01-08,Masala_Mix,1536.0,3464.0,2023-01-07,2024-01-07,365
2023-01-08,Syrup,3240.0,2180.0,2023-01-07,2023-07-06,180
2023-01-08,Lettuce,4962.0,38.0,2023-01-07,2023-01-14,7
2023-01-08,Lettuce,4962.0,5000.0,2023-01-08,2023-01-15,7
2023-01-08,Bread_Crumbs,1847.9999999999998,3152.0,2023-01-07,2023-07-06,180
2023-01-08,Milk,49200.0,5000.0,2023-01-08,2023-01-15,7
2023-01-08,Syrup_Sprite,4740.0,260.0,2023-01-07,2023-07-06,180
2023-01-08,Syrup_Sprite,4740.0,5000.0,2023-01-08,2023-07-07,180
2023-01-08,Bun,24000.0,100.0,2023-01-08,2023-01-15,7
2023-01-09,Tomato,4195.0,805.0,2023-01-08,2023-01-22,14
2023-01-09,Tomato,4195.0,5000.0,2023-01-09,2023-01-23,14
2023-01-09,Syrup_Diet,4150.0,850.0,2023-01-08,2023-07-07,180
2023-01-09,Syrup_Diet,4150.0,5000.0,2023-01-09,2023-07-08,180
2023-01-09,Cocoa,2520.0,2488.0,2023-01-08,2024-01-08,365
2023-01-09,Egg,11340.0,100.0,2023-01-09,2023-01-14,5
2023-01-09,Potato,39720.0,5000.0,2023-01-09,2023-01-19,10
2023-01-09,Oil,2990.0,2010.0,2023-01-08,2023-04-08,90
2023-01-09,Butter,3490.0,1690.0,2023-01-08,2023-02-07,30
2023-01-09,Salt,1393.0,4301.0,2023-01-08,2024-01-08,365
2023-01-09,Cream,8950.0,5000.0,2023-01-09,2023-01-23,14
2023-01-09,Mango,3500.0,1500.0,2023-01-08,2023-01-18,10
2023-01-09,Syrup_Zero,4300.0,840.0,2023-01-08,2023-07-07,180
2023-01-09,Syrup_Zero,4300.0,5000.0,2023-01-09,2023-07-08,180
2023-01-09,Veggie_Patty,21680.0,5000.0,2023-01-09,2023-02-08,30
2023-01-09,Oreo,690.0,2184.0,2023-01-07,2023-07-06,180
2023-01-09,Paneer,7200.0,5000.0,2023-01-09,2023-01-16,7
2023-01-09,Chocolate,3300.0,5000.0,2023-01-09,2024-01-09,365
2023-01-09,Flour,11150.0,5000.0,2023-01-09,2023-07-08,180
2023-01-09,Pepper,331.0,3461.100000000002,2023-01-03,2024-01-03,365
2023-01-09,Garlic_Powder,144.0,328.99999999999943,2022-12-12,2023-12-12,365
2023-01-09,Garlic_Powder,144.0,5000.0,2023-01-05,2024-01-05,365
2023-01-09,Sugar,11380.0,5000.0,2023-01-09,2024-01-09,365
2023-01-09,Apple,7760.0,5000.0,2023-01-09,2023-02-08,30
2023-01-09,Strawberry,6900.0,5000.0,2023-01-09,2023-01-19,10
2023-01-09,Water,65600.0,5000.0,2023-01-09,2024-01-09,365
2023-01-09,Paprika,216.0,4284.000000000001,2023-01-04,2024-01-04,365
2023-01-09,Masala_Mix,2060.0,1404.0,2023-01-07,2024-01-07,365
2023-01-09,Syrup,5200.0,5000.0,2023-01-09,2023-07-08,180
2023-01-09,Lettuce,3070.0,1968.0,2023-01-08,2023-01-15,7
2023-01-09,Bread_Crumbs,2500.0,652.0,2023-01-07,2023-07-06,180
2023-01-09,Bread_Crumbs,2500.0,5000.0,2023-01-09,2023-07-08,180
2023-01-09,Milk,33500.0,5000.0,2023-01-09,2023-01-16,7
2023-01-09,Syrup_Sprite,2750.0,2510.0,2023-01-08,2023-07-07,180
2023-01-09,Bun,25100.0,100.0,2023-01-09,2023-01-16,7
2023-01-10,Tomato,9650.0,5000.0,2023-01-10,2023-01-24,14
2023-01-10,Syrup_Diet,2250.0,3600.0,2023-01-09,2023-07-08,180
2023-01-10,Cocoa,2880.0,5000.0,2023-01-10,2024-01-10,365
2023-01-10,Egg,15840.0,100.0,2023-01-10,2023-01-15,5
2023-01-10,Potato,44540.0,5000.0,2023-01-10,2023-01-20,10
2023-01-10,Oil,3450.0,5000.0,2023-01-10,2023-04-10,90
2023-01-10,Butter,3980.0,5000.0,2023-01-10,2023-02-09,30
2023-01-10,Salt,1762.0,2539.0,2023-01-08,2024-01-08,365
2023-01-10,Cream,13100.0,5000.0,2023-01-10,2023-01-24,14
2023-01-10,Mango,9400.0,5000.0,2023-01-10,2023-01-20,10
2023-01-10,Syrup_Zero,3000.0,2840.0,2023-01-09,2023-07-08,180
2023-01-10,Veggie_Patty,29000.0,5000.0,2023-01-10,2023-02-09,30
2023-01-10,Oreo,3510.0,5000.0,2023-01-10,2023-07-09,180
2023-01-10,Paneer,14300.0,5000.0,2023-01-10,2023-01-17,7
2023-01-10,Chocolate,750.0,4250.0,2023-01-09,2024-01-09,365
2023-01-10,Flour,12700.0,5000.0,2023-01-10,2023-07-09,180
2023-01-10,Pepper,638.0,2823.100000000002,2023-01-03,2024-01-03,365
2023-01-10,Garlic_Powder,286.0,42.99999999999943,2022-12-12,2023-12-12,365
2023-01-10,Garlic_Powder,286.0,5000.0,2023-01-05,2024-01-05,365
2023-01-10,Sugar,15720.0,5000.0,2023-01-10,2024-01-10,365
2023-01-10,Apple,8800.0,5000.0,2023-01-10,2023-02-09,30
2023-01-10,Strawberry,10400.0,5000.0,2023-01-10,2023-01-20,10
2023-01-10,Water,52200.0,5000.0,2023-01-10,2024-01-10,365
2023-01-10,Paprika,429.0,3855.000000000001,2023-01-04,2024-01-04,365
2023-01-10,Masala_Mix,2720.0,5000.0,2023-01-10,2024-01-10,365
2023-01-10,Syrup,2850.0,2150.0,2023-01-09,2023-07-08,180
2023-01-10,Lettuce,7055.0,5000.0,2023-01-10,2023-01-17,7
2023-01-10,Bread_Crumbs,2980.0,2672.0,2023-01-09,2023-07-08,180
2023-01-10,Milk,55900.0,5000.0,2023-01-10,2023-01-17,7
2023-01-10,Syrup_Sprite,4950.0,5000.0,2023-01-10,2023-07-09,180
2023-01-10,Bun,39250.0,100.0,2023-01-10,2023-01-17,7
2023-01-11,Tomato,4280.0,720.0,2023-01-10,2023-01-24,14
2023-01-11,Tomato,4280.0,5000.0,2023-01-11,2023-01-25,14
2023-01-11,Syrup_Diet,6100.0,5000.0,2023-01-11,2023-07-10,180
2023-01-11,Cocoa,960.0,4040.0,2023-01-10,2024-01-10,365
2023-01-11,Egg,5640.0,100.0,2023-01-11,2023-01-16,5
2023-01-11,Potato,21610.0,5000.0,2023-01-11,2023-01-21,10
2023-01-11,Oil,2000.0,3000.0,2023-01-10,2023-04-10,90
2023-01-11,Butter,1900.0,3100.0,2023-01-10,2023-02-09,30
2023-01-11,Salt,963.0,1576.0,2023-01-08,2024-01-08,365
2023-01-11,Cream,7750.0,5000.0,2023-01-11,2023-01-25,14
2023-01-11,Mango,2100.0,2900.0,2023-01-10,2023-01-20,10
2023-01-11,Syrup_Zero,1200.0,1640.0,2023-01-09,2023-07-08,180
2023-01-11,Veggie_Patty,18840.0,5000.0,2023-01-11,2023-02-10,30
2023-01-11,Oreo,780.0,4220.0,2023-01-10,2023-07-09,180
2023-01-11,Paneer,2300.0,2700.0,2023-01-10,2023-01-17,7
2023-01-11,Chocolate,3060.0,1190.0,2023-01-09,2024-01-09,365
2023-01-11,Flour,7100.0,5000.0,2023-01-11,2023-07-10,180
2023-01-11,Pepper,298.0,2525.100000000002,2023-01-03,2024-01-03,365
2023-01-11,Garlic_Powder,46.0,4996.999999999999,2023-01-05,2024-01-05,365
2023-01-11,Sugar,8240.0,5000.0,2023-01-11,2024-01-11,365
2023-01-11,Apple,7520.0,5000.0,2023-01-11,2023-02-10,30
2023-01-11,Strawberry,7000.0,5000.0,2023-01-11,2023-01-21,10
2023-01-11,Water,69600.0,5000.0,2023-01-11,2024-01-11,365
2023-01-11,Paprika,69.0,3786.000000000001,2023-01-04,2024-01-04,365
2023-01-11,Masala_Mix,1210.0,3790.0,2023-01-10,2024-01-10,365
2023-01-11,Syrup,5400.0,5000.0,2023-01-11,2023-07-10,180
2023-01-11,Lettuce,3145.0,1855.0,2023-01-10,2023-01-17,7
2023-01-11,Bread_Crumbs,2540.0,132.0,2023-01-09,2023-07-08,180
2023-01-11,Bread_Crumbs,2540.0,5000.0,2023-01-11,2023-07-10,180
2023-01-11,Milk,29150.0,5000.0,2023-01-11,2023-01-18,7
2023-01-11,Syrup_Sprite,4700.0,300.0,2023-01-10,2023-07-09,180
2023-01-11,Syrup_Sprite,4700.0,5000.0,2023-01-11,2023-07-10,180
2023-01-11,Bun,17050.0,100.0,2023-01-11,2023-01-18,7
2023-01-12,Tomato,5440.0,280.0,2023-01-11,2023-01-25,14
2023-01-12,Tomato,5440.0,5000.0,2023-01-12,2023-01-26,14
2023-01-12,Syrup_Diet,1400.0,3600.0,2023-01-11,2023-07-10,180
2023-01-12,Cocoa,1040.0,3000.0,2023-01-10,2024-01-10,365
2023-01-12,Egg,5160.0,100.0,2023-01-12,2023-01-17,5
2023-01-12,Potato,47460.0,5000.0,2023-01-12,2023-01-22,10
2023-01-12,Oil,2870.0,130.0,2023-01-10,2023-04-10,90
2023-01-12,Oil,2870.0,5000.0,2023-01-12,2023-04-12,90
2023-01-12,Butter,1780.0,1320.0,2023-01-10,2023-02-09,30
2023-01-12,Salt,1446.0,130.0,2023-01-08,2024-01-08,365
2023-01-12,Salt,1446.0,5000.0,2023-01-12,2024-01-12,365
2023-01-12,Cream,7950.0,5000.0,2023-01-12,2023-01-26,14
2023-01-12,Mango,10100.0,5000.0,2023-01-12,2023-01-22,10
2023-01-12,Syrup_Zero,2500.0,5000.0,2023-01-12,2023-07-11,180
2023-01-12,Veggie_Patty,18120.0,5000.0,2023-01-12,2023-02-11,30
2023-01-12,Oreo,720.0,3500.0,2023-01-10,2023-07-09,180
2023-01-12,Paneer,6100.0,5000.0,2023-01-12,2023-01-19,7
2023-01-12,Chocolate,1500.0,5000.0,2023-01-12,2024-01-12,365
2023-01-12,Flour,6300.0,5000.0,2023-01-12,2023-07-11,180
2023-01-12,Pepper,331.0,2194.100000000002,2023-01-03,2024-01-03,365
2023-01-12,Garlic_Powder,122.0,4874.999999999999,2023-01-05,2024-01-05,365
2023-01-12,Sugar,9960.0,5000.0,2023-01-12,2024-01-12,365
2023-01-12,Apple,5920.0,5000.0,2023-01-12,2023-02-11,30
2023-01-12,Strawberry,8600.0,5000.0,2023-01-12,2023-01-22,10
2023-01-12,Water,45800.0,5000.0,2023-01-12,2024-01-12,365
2023-01-12,Paprika,183.0,3603.000000000001,2023-01-04,2024-01-04,365
2023-01-12,Masala_Mix,2085.0,1705.0,2023-01-10,2024-01-10,365
2023-01-12,Syrup,3050.0,1950.0,2023-01-11,2023-07-10,180
2023-01-12,Lettuce,4050.0,5000.0,2023-01-12,2023-01-19,7
2023-01-12,Bread_Crumbs,1780.0,3352.0,2023-01-11,2023-07-10,180
2023-01-12,Milk,43950.0,5000.0,2023-01-12,2023-01-19,7
2023-01-12,Syrup_Sprite,4500.0,800.0,2023-01-11,2023-07-10,180
2023-01-12,Syrup_Sprite,4500.0,5000.0,2023-01-12,2023-07-11,180
2023-01-12,Bun,23350.0,100.0,2023-01-12,2023-01-19,7
2023-01-13,Tomato,6310.0,5000.0,2023-01-13,2023-01-27,14
2023-01-13,Syrup_Diet,4800.0,5000.0,2023-01-13,2023-07-12,180
2023-01-13,Cocoa,1860.0,1140.0,2023-01-10,2024-01-10,365
2023-01-13,Egg,14100.0,100.0,2023-01-13,2023-01-18,5
2023-01-13,Potato,22770.0,5000.0,2023-01-13,2023-01-23,10
2023-01-13,Oil,2490.0,2640.0,2023-01-12,2023-04-12,90
2023-01-13,Butter,2920.0,5000.0,2023-01-13,2023-02-12,30
2023-01-13,Salt,1056.0,4074.0,2023-01-12,2024-01-12,365
2023-01-13,Cream,12400.0,5000.0,2023-01-13,2023-01-27,14
2023-01-13,Mango,13600.0,5000.0,2023-01-13,2023-01-23,10
2023-01-13,Syrup_Zero,2700.0,2300.0,2023-01-12,2023-07-11,180
2023-01-13,Veggie_Patty,19900.0,5000.0,2023-01-13,2023-02-12,30
2023-01-13,Oreo,720.0,2780.0,2023-01-10,2023-07-09,180
2023-01-13,Paneer,11800.0,5000.0,2023-01-13,2023-01-20,7
2023-01-13,Chocolate,3390.0,1610.0,2023-01-12,2024-01-12,365
2023-01-13,Flour,9950.0,5000.0,2023-01-13,2023-07-12,180
2023-01-13,Pepper,413.0,1781.1000000000022,2023-01-03,2024-01-03,365
2023-01-13,Garlic_Powder,236.0,4638.999999999999,2023-01-05,2024-01-05,365
2023-01-13,Sugar,14170.0,5000.0,2023-01-13,2024-01-13,365
2023-01-13,Apple,8480.0,5000.0,2023-01-13,2023-02-12,30
2023-01-13,Strawberry,7900.0,5000.0,2023-01-13,2023-01-23,10
2023-01-13,Water,81800.0,5000.0,2023-01-13,2024-01-13,365
2023-01-13,Paprika,354.0,3249.000000000001,2023-01-04,2024-01-04,365
2023-01-13,Masala_Mix,1385.0,320.0,2023-01-10,2024-01-10,365
2023-01-13,Masala_Mix,1385.0,5000.0,2023-01-13,2024-01-13,365
2023-01-13,Syrup,5600.0,5000.0,2023-01-13,2023-07-12,180
2023-01-13,Lettuce,4565.0,435.0,2023-01-12,2023-01-19,7
2023-01-13,Lettuce,4565.0,5000.0,2023-01-13,2023-01-20,7
2023-01-13,Bread_Crumbs,2740.0,612.0,2023-01-11,2023-07-10,180
2023-01-13,Bread_Crumbs,2740.0,5000.0,2023-01-13,2023-07-12,180
2023-01-13,Milk,57050.0,5000.0,2023-01-13,2023-01-20,7
2023-01-13,Syrup_Sprite,7350.0,5000.0,2023-01-13,2023-07-12,180
2023-01-13,Bun,24950.0,100.0,2023-01-13,2023-01-20,7
2023-01-14,Tomato,7146.0,5000.0,2023-01-14,2023-01-28,14
2023-01-14,Syrup_Diet,4500.0,500.0,2023-01-13,2023-07-12,180
2023-01-14,Syrup_Diet,4500.0,5000.0,2023-01-14,2023-07-13,180
2023-01-14,Cocoa,3264.0,5000.0,2023-01-14,2024-01-14,365
2023-01-14,Egg,8568.0,100.0,2023-01-14,2023-01-19,5
2023-01-14,Potato,30708.0,5000.0,2023-01-14,2023-01-24,10
2023-01-14,Oil,2064.0,576.0,2023-01-12,2023-04-12,90
2023-01-14,Oil,2064.0,5000.0,2023-01-14,2023-04-14,90
2023-01-14,Butter,4584.0,416.0,2023-01-13,2023-02-12,30
2023-01-14,Butter,4584.0,5000.0,2023-01-14,2023-02-13,30
2023-01-14,Salt,1060.8,3013.2,2023-01-12,2024-01-12,365
2023-01-14,Cream,16680.0,5000.0,2023-01-14,2023-01-28,14
2023-01-14,Mango,15600.0,5000.0,2023-01-14,2023-01-24,10
2023-01-14,Syrup_Zero,5040.0,5000.0,2023-01-14,2023-07-13,180
2023-01-14,Veggie_Patty,14832.0,5000.0,2023-01-14,2023-02-13,30
2023-01-14,Oreo,3923.9999999999995,5000.0,2023-01-14,2023-07-13,180
2023-01-14,Paneer,15840.0,5000.0,2023-01-14,2023-01-21,7
2023-01-14,Chocolate,4320.0,5000.0,2023-01-14,2024-01-14,365
2023-01-14,Flour,14760.0,5000.0,2023-01-14,2023-07-13,180
2023-01-14,Pepper,354.0,1427.1000000000022,2023-01-03,2024-01-03,365
2023-01-14,Garlic_Powder,316.8,4322.199999999999,2023-01-05,2024-01-05,365
2023-01-14,Sugar,18048.0,5000.0,2023-01-14,2024-01-14,365
2023-01-14,Apple,10560.0,5000.0,2023-01-14,2023-02-13,30
2023-01-14,Strawberry,3600.0,1400.0,2023-01-13,2023-01-23,10
2023-01-14,Water,79440.0,5000.0,2023-01-14,2024-01-14,365
2023-01-14,Paprika,475.20000000000005,2773.800000000001,2023-01-04,2024-01-04,365
2023-01-14,Masala_Mix,1878.0,3442.0,2023-01-13,2024-01-13,365
2023-01-14,Syrup,4200.0,800.0,2023-01-13,2023-07-12,180
2023-01-14,Syrup,4200.0,5000.0,2023-01-14,2023-07-13,180
2023-01-14,Lettuce,5262.0,173.0,2023-01-13,2023-01-20,7
2023-01-14,Lettuce,5262.0,5000.0,2023-01-14,2023-01-21,7
2023-01-14,Bread_Crumbs,1248.0,4364.0,2023-01-13,2023-07-12,180
2023-01-14,Milk,62160.0,5000.0,2023-01-14,2023-01-21,7
2023-01-14,Syrup_Sprite,6120.0,5000.0,2023-01-14,2023-07-13,180
2023-01-14,Bun,25860.0,100.0,2023-01-14,2023-01-21,7
2023-01-15,Tomato,5046.0,5000.0,2023-01-15,2023-01-29,14
2023-01-15,Syrup_Diet,7980.0,5000.0,2023-01-15,2023-07-14,180
2023-01-15,Cocoa,2928.0,2072.0,2023-01-14,2024-01-14,365
